Sections Found,,,,,,,,,,,,,,,,,,,
RIM-Recording Industry,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,10991,RIM,4190,2,24M,3,Introduction to MIDI and Sound Synthesis,TR,09:40 am-11:05 am,10,10,0,12,12,0,James L Piekarski (P),01/17-05/04,BRAGG 130,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
NR,16969,RIM,4190,3,24M,3,Introduction to MIDI and Sound Synthesis,MW,04:10 pm-05:35 pm,11,10,1,12,11,1,Misty Joy Jones (P),01/17-05/04,BRAGG 130,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,12292,RIM,4190,4,24M,3,Introduction to MIDI and Sound Synthesis,WF,11:00 am-12:25 pm,11,11,0,12,12,0,Misty Joy Jones (P),01/17-05/04,BRAGG 130,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,16725,RIM,4190,5,24M,3,Introduction to MIDI and Sound Synthesis,WF,09:10 am-10:35 am,11,11,0,12,12,0,Misty Joy Jones (P),01/17-05/04,BRAGG 130,ETRI RIM Classes and Media Entertainment Course Fee and Credit from 4-Year College and Upper-Division Work
C,14136,RIM,4190,D01,24M,3,Introduction to MIDI and Sound Synthesis,,TBA,11,11,0,12,12,0,Daniel Christopher Rowland (P),01/17-05/04,TBA TBA,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
,,,,,,,,T,06:00 pm-08:00 pm,,,,,,,Daniel Christopher Rowland (P),01/24-01/24,BRAGG 130,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
,,,,,,,,T,06:00 pm-08:00 pm,,,,,,,Daniel Christopher Rowland (P),02/07-02/07,BRAGG 130,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
,,,,,,,,T,06:00 pm-08:00 pm,,,,,,,Daniel Christopher Rowland (P),02/21-02/21,BRAGG 130,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
,,,,,,,,T,06:00 pm-08:00 pm,,,,,,,Daniel Christopher Rowland (P),03/14-03/14,BRAGG 130,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
,,,,,,,,T,06:00 pm-08:00 pm,,,,,,,Daniel Christopher Rowland (P),03/28-03/28,BRAGG 130,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
,,,,,,,,T,06:00 pm-08:00 pm,,,,,,,Daniel Christopher Rowland (P),04/11-04/11,BRAGG 130,Distance Learning and ETRI RIM Classes and Media Entertainment Course Fee and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
