Sections Found,,,,,,,,,,,,,,,,,,,
BIOL-Biology (MTSU & TN eC),,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,11322,BIOL,1111,3,24M,0,General Biology Lab,M,02:40 pm-05:25 pm,24,23,1,0,0,0,Jennifer Elizabeth Benetti-Longhini (P),01/17-05/04,SCI 2150,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11323,BIOL,1111,4,24M,0,General Biology Lab,M,06:00 pm-08:45 pm,24,20,4,0,0,0,Jennifer Elizabeth Benetti-Longhini (P),01/17-05/04,SCI 2150,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11324,BIOL,1111,5,24M,0,General Biology Lab,T,08:00 am-10:45 am,24,24,0,0,0,0,Erin Nicole Floyd (P),01/17-05/04,SCI 2142,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11326,BIOL,1111,6,24M,0,General Biology Lab,T,11:20 am-02:05 pm,24,24,0,0,0,0,Bryce Allen Kerr (P),01/17-05/04,SCI 2142,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11327,BIOL,1111,7,24M,0,General Biology Lab,T,02:40 pm-05:25 pm,24,23,1,0,0,0,Jonathan Logan Bowling (P),01/17-05/04,SCI 2142,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,15199,BIOL,1111,8,24M,0,General Biology Lab,T,02:40 pm-05:25 pm,24,23,1,0,0,0,"Dennis Michael Mullen (P), Josh M Evers",01/17-05/04,SCI 2150,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11328,BIOL,1111,9,24M,0,General Biology Lab,W,08:00 am-10:45 am,24,24,0,0,0,0,Bryce Allen Kerr (P),01/17-05/04,SCI 2142,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11329,BIOL,1111,10,24M,0,General Biology Lab,W,11:30 am-02:15 pm,24,24,0,0,0,0,"Dennis Michael Mullen (P), Mitch Carlton Merryman",01/17-05/04,SCI 2142,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11332,BIOL,1111,12,24M,0,General Biology Lab,W,02:40 pm-05:25 pm,24,23,1,0,0,0,Emily Suzanne Smith (P),01/17-05/04,SCI 2150,Gen Ed - Natural Science Block and Credit from 4-Year College
C,11333,BIOL,1111,13,24M,0,General Biology Lab,R,08:00 am-10:45 am,24,24,0,0,0,0,"Dennis Michael Mullen (P), Connor Ian Olson",01/17-05/04,SCI 2142,Gen Ed - Natural Science Block and Credit from 4-Year College
C,12156,BIOL,1111,15,24M,0,General Biology Lab,R,11:20 am-02:05 pm,24,24,0,0,0,0,Jonathan Logan Bowling (P),01/17-05/04,SCI 2150,Gen Ed - Natural Science Block and Credit from 4-Year College
C,12157,BIOL,1111,16,24M,0,General Biology Lab,R,02:40 pm-05:25 pm,24,24,0,0,0,0,"Dennis Michael Mullen (P), Josh M Evers",01/17-05/04,SCI 2150,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,12489,BIOL,1111,17,24M,0,General Biology Lab,F,11:30 am-02:15 pm,24,23,1,0,0,0,Emily Suzanne Smith (P),01/17-05/04,SCI 2142,Gen Ed - Natural Science Block and Credit from 4-Year College
NR,11335,BIOL,1120,1,24M,4,General Biology,MWF,10:20 am-11:15 am,150,133,17,0,0,0,Vincent A Cobb (P),01/17-05/04,SCI 1006,Tutoring Courses and Biology Materials Fees and Credit from 4-Year College
NR,12598,BIOL,1120,2,24M,4,General Biology,MWF,01:50 pm-02:45 pm,75,68,7,0,0,0,Andrew V Z Brower (P),01/17-05/04,SCI 1003,Tutoring Courses and Biology Materials Fees and Credit from 4-Year College
NR,11344,BIOL,1120,3,24M,4,General Biology,TR,04:20 pm-05:45 pm,60,59,1,0,0,0,Danielle D Brown (P),01/17-05/04,SCI 1190,Tutoring Courses and Biology Materials Fees and Credit from 4-Year College
C,11340,BIOL,1120,4,24M,4,General Biology,TR,09:40 am-11:05 am,60,60,0,0,0,0,Michael L Rutledge (P),01/17-05/04,SCI 1190,Tutoring Courses and Biology Materials Fees and Credit from 4-Year College
C,11349,BIOL,1120,H01,24M,4,(HONORS) General Biology,TR,08:00 am-09:25 am,18,19,-1,0,0,0,Dennis Michael Mullen (P),01/17-05/04,HONR 119,University Honors and Tutoring Courses and Biology Materials Fees and Credit from 4-Year College
C,11351,BIOL,1120,H02,24M,4,(HONORS) General Biology,TR,01:00 pm-02:25 pm,20,20,0,0,0,0,Dennis Michael Mullen (P),01/17-05/04,HONR 119,University Honors and Tutoring Courses and Biology Materials Fees and Credit from 4-Year College
NR,12490,BIOL,1121,1,24M,0,General Biology Lab,M,11:30 am-02:15 pm,24,22,2,0,0,0,"Dennis Michael Mullen (P), Nicholas Andrew Gonder",01/17-05/04,SCI 2132,Credit from 4-Year College
NR,11336,BIOL,1121,2,24M,0,General Biology Lab,M,02:40 pm-05:25 pm,24,22,2,0,0,0,"Dennis Michael Mullen (P), Leigh A Gardner",01/17-05/04,SCI 2132,Credit from 4-Year College
C,11337,BIOL,1121,3,24M,0,General Biology Lab,T,08:00 am-10:45 am,24,24,0,0,0,0,Melissa Sue Pompilius (P),01/17-05/04,SCI 2140,Credit from 4-Year College
C,11338,BIOL,1121,4,24M,0,General Biology Lab,T,11:20 am-02:05 pm,24,24,0,0,0,0,Emily Nadine King Orbison (P),01/17-05/04,SCI 2140,Credit from 4-Year College
C,11339,BIOL,1121,5,24M,0,General Biology Lab,T,02:40 pm-05:25 pm,24,24,0,0,0,0,Emily Nadine King Orbison (P),01/17-05/04,SCI 2140,Credit from 4-Year College
NR,11341,BIOL,1121,6,24M,0,General Biology Lab,T,06:00 pm-08:45 pm,24,23,1,0,0,0,Virginia Ashlee Poole (P),01/17-05/04,SCI 2140,Credit from 4-Year College
NR,11342,BIOL,1121,7,24M,0,General Biology Lab,W,11:30 am-02:15 pm,24,20,4,0,0,0,Virginia Ashlee Poole (P),01/17-05/04,SCI 2132,Credit from 4-Year College
C,11343,BIOL,1121,8,24M,0,General Biology Lab,W,02:40 pm-05:25 pm,24,24,0,0,0,0,"Dennis Michael Mullen (P), Leigh A Gardner",01/17-05/04,SCI 2132,Credit from 4-Year College
NR,11345,BIOL,1121,9,24M,0,General Biology Lab,W,06:00 pm-08:45 pm,24,19,5,0,0,0,"Dennis Michael Mullen (P), Brady Joe Inman",01/17-05/04,SCI 2132,Credit from 4-Year College
NR,11346,BIOL,1121,10,24M,0,General Biology Lab,R,11:20 am-02:05 pm,24,21,3,0,0,0,Danielle D Brown (P),01/17-05/04,SCI 2140,Credit from 4-Year College
NR,11347,BIOL,1121,11,24M,0,General Biology Lab,R,02:40 pm-05:25 pm,24,22,2,0,0,0,"Dennis Michael Mullen (P), Brady Joe Inman",01/17-05/04,SCI 2140,Credit from 4-Year College
NR,11348,BIOL,1121,12,24M,0,General Biology Lab,R,02:40 pm-05:25 pm,24,15,9,0,0,0,"Dennis Michael Mullen (P), Anna Marie Scoccimaro",01/17-05/04,SCI 2132,Credit from 4-Year College
NR,12657,BIOL,1121,13,24M,0,General Biology Lab,F,11:30 am-02:15 pm,24,18,6,0,0,0,"Dennis Michael Mullen (P), Anna Marie Scoccimaro",01/17-05/04,SCI 2132,Credit from 4-Year College
NR,16056,BIOL,1121,14,24M,0,General Biology Lab,T,02:40 pm-05:25 pm,24,19,5,0,0,0,Melissa Sue Pompilius (P),01/17-05/04,SCI 2132,Credit from 4-Year College
NR,16057,BIOL,1121,15,24M,0,General Biology Lab,W,11:30 am-02:15 pm,24,23,1,0,0,0,"Dennis Michael Mullen (P), Nicholas Andrew Gonder",01/17-05/04,SCI 2140,Credit from 4-Year College
C,11350,BIOL,1121,H01,24M,0,(HONORS) General Biology Lab,TR,09:30 am-11:05 am,18,19,-1,0,0,0,Dennis Michael Mullen (P),01/17-05/04,HONR 119,University Honors and Credit from 4-Year College
C,11352,BIOL,1121,H02,24M,0,(HONORS) General Biology Lab,TR,02:30 pm-04:05 pm,20,20,0,0,0,0,Dennis Michael Mullen (P),01/17-05/04,HONR 119,University Honors and Credit from 4-Year College
C,11898,BIOL,1430,R50,65R,3,Nutrition,,TBA,0,2,-2,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Credit from 4-Year College
NR,11353,BIOL,2010,1,24M,4,Human Anatomy and Physiology I,MWF,10:20 am-11:15 am,170,156,14,0,0,0,Amy E Jetton (P),01/17-05/04,BAS S102,Supplemental Instruction and Tutoring Courses and Biology Materials Fees and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
NR,11364,BIOL,2010,2,24M,4,Human Anatomy and Physiology I,TR,01:00 pm-02:25 pm,148,145,3,0,0,0,Amy E Jetton (P),01/17-05/04,BAS S102,Supplemental Instruction and Tutoring Courses and Biology Materials Fees and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
NR,11370,BIOL,2010,3,24M,4,Human Anatomy and Physiology I,R,06:00 pm-09:00 pm,50,47,3,0,0,0,David Edward Nelson (P),01/17-05/04,BAS S305,Supplemental Instruction and Tutoring Courses and Biology Materials Fees and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
NR,13361,BIOL,2010,4,24M,4,Human Anatomy and Physiology I,MWF,11:30 am-12:25 pm,100,97,3,0,0,0,David Edward Nelson (P),01/17-05/04,BAS S328,Supplemental Instruction and Tutoring Courses and Biology Materials Fees and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
C,16931,BIOL,2010,R01,61R,4,Human Anatomy and Physiology I,,TBA,0,3,-3,0,0,0,RODP Faculty (P),01/17-03/03,TBA TBA,TN eCampus (formerly RODP) and Tutoring Courses and Gen Ed - Natural Science Block and GE Current: Natural Science and TN eCampus-RODP Accelerated 1 and Credit from 4-Year College
C,12808,BIOL,2010,R50,61R,4,Human Anatomy and Physiology I,,TBA,0,10,-10,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Tutoring Courses and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
NR,11354,BIOL,2011,1,24M,0,Human Anatomy and Physiology I Lab,M,08:00 am-10:45 am,24,22,2,0,0,0,"Matthew Klukowski (P), Katherine Lacey Baud",01/17-05/04,SCI 1036,Gen Ed - Natural Science Block and Credit from 4-Year College
