Sections Found,,,,,,,,,,,,,,,,,,,
PHYS-Physics (MTSU & TN eC),,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,16782,PHYS,2110,1,24M,0,Calculus-Based Physics I,,TBA,24,23,1,0,0,0,Valery P Youngkins (P),01/17-05/04,TBA TBA,Tutoring Courses and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
,,,,,,,,M,11:30 am-12:55 pm,,,,,,,Valery P Youngkins (P),02/13-02/13,WPS 315,Tutoring Courses and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
,,,,,,,,M,11:30 am-12:55 pm,,,,,,,Valery P Youngkins (P),03/20-03/20,WPS 315,Tutoring Courses and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
,,,,,,,,M,11:30 am-12:55 pm,,,,,,,Valery P Youngkins (P),04/17-04/17,WPS 315,Tutoring Courses and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
NR,16697,PHYS,2111,1,24M,4,Calculus-Based Physics Laboratory I,WF,11:30 am-02:30 pm,24,23,1,0,0,0,Valery P Youngkins (P),01/17-05/04,WPS 315,Tutoring Courses and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
C,13138,PHYS,2111,R50,61R,4,Calculus-Based Physics Laboratory I,,TBA,0,0,0,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP) and Tutoring Courses and Gen Ed - Natural Science Block and GE Current: Natural Science and Credit from 4-Year College
NR,10293,PHYS,2120,1,24M,0,Calculus-Based Physics II,,TBA,96,93,3,0,0,0,William M Robertson (P),01/17-05/04,TBA TBA,Tutoring Courses and Credit from 4-Year College
,,,,,,,,M,06:00 pm-07:30 pm,,,,,,,William M Robertson (P),02/13-02/13,DSB 100,Tutoring Courses and Credit from 4-Year College
,,,,,,,,M,06:00 pm-07:30 pm,,,,,,,William M Robertson (P),03/20-03/20,DSB 100,Tutoring Courses and Credit from 4-Year College
,,,,,,,,M,06:00 pm-07:30 pm,,,,,,,William M Robertson (P),04/17-04/17,DSB 100,Tutoring Courses and Credit from 4-Year College
C,10294,PHYS,2121,1,24M,4,Calculus-Based Physics Laboratory II,TR,08:00 am-11:00 am,24,24,0,0,0,0,Valery P Youngkins (P),01/17-05/04,WPS 312,Tutoring Courses and Credit from 4-Year College
C,13288,PHYS,2121,2,24M,4,Calculus-Based Physics Laboratory II,TR,11:20 am-02:20 pm,24,24,0,0,0,0,William M Robertson (P),01/17-05/04,WPS 312,Tutoring Courses and Credit from 4-Year College
NR,15251,PHYS,2121,3,24M,4,Calculus-Based Physics Laboratory II,TR,02:40 pm-05:40 pm,24,23,1,0,0,0,Robert S Mahurin (P),01/17-05/04,WPS 312,Tutoring Courses and Credit from 4-Year College
NR,15252,PHYS,2121,4,24M,4,Calculus-Based Physics Laboratory II,WF,08:00 am-11:00 am,24,22,2,0,0,0,Suman Neupane (P),01/17-05/04,WPS 312,Tutoring Courses and Credit from 4-Year College
