Sections Found,,,,,,,,,,,,,,,,,,,
CSCI-Computer Sci (MTSU&TN eC),,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,13414,CSCI,4700,1,24M,3,Software Engineering,TR,01:00 pm-02:25 pm,37,39,-2,50,42,8,Medha S Sarkar (P),01/17-05/04,KOM 452,Credit from 4-Year College and Upper-Division Work
NR,13297,CSCI,4910,1,24M,3,(EXL) Computer Science Internship,,TBA,3,2,1,0,0,0,Salvador E Barbosa (P),01/17-05/04,TBA TBA,Experiential Learning and Credit from 4-Year College and Upper-Division Work
C,16505,CSCI,5360,1,24M,3,Intelligent Robot Systems,TR,11:20 am-12:45 pm,3,4,-1,30,27,3,Cen Li (P),01/17-05/04,KOM 320,
C,11656,CSCI,5410,1,24M,3,Web Technologies,TR,02:40 pm-04:05 pm,2,3,-1,30,29,1,Jungsoon P Yoo (P),01/17-05/04,KOM 321,
NR,13415,CSCI,5700,1,24M,3,Software Engineering,TR,01:00 pm-02:25 pm,6,3,3,50,42,8,Medha S Sarkar (P),01/17-05/04,KOM 452,
C,15647,CSCI,6017,R50,23R,3,Introduction to Information Assurance,,TBA,0,0,0,0,0,0,RODP Faculty (P),01/17-05/03,TBA TBA,TN eCampus (formerly RODP)
NR,16134,CSCI,6050,1,24M,4,Computer Systems Fundamentals,,TBA,8,7,1,0,0,0,Ralph Milton Butler (P),01/17-05/04,TBA TBA,
C,15197,CSCI,6300,1,24M,3,Networks,MW,04:20 pm-05:45 pm,3,4,-1,0,0,0,Yi Gu (P),01/17-05/04,KOM 307,
C,15198,CSCI,6350,1,24M,3,Selected Topics in Artificial Intelligence:Data Mining,TR,01:00 pm-02:25 pm,4,6,-2,25,10,15,Cen Li (P),01/17-05/04,KOM 307,
,13418,CSCI,6430,1,24M,3,Selected Topics in Parallel Processing:Design of Parallel Software,TR,04:20 pm-05:45 pm,17,19,-2,0,0,0,Ralph Milton Butler (P),01/17-05/04,KOM 307,
,16507,CSCI,6450,1,24M,3,Operating System Design,TR,06:00 pm-07:25 pm,19,21,-2,0,0,0,Ralph Milton Butler (P),01/17-05/04,KOM 307,
C,16508,CSCI,6560,1,24M,3,Selected Topics in Database:Database Security,MW,06:00 pm-07:25 pm,9,10,-1,0,0,0,Zhijiang Dong (P),01/17-05/04,KOM 307,
C,12691,CSCI,6620,1,24M,3,Research Methods in Computer Science,TR,02:40 pm-04:05 pm,9,10,-1,0,0,0,Joshua Lee Phillips (P),01/17-05/04,KOM 307,
C,17394,CSCI,6640,1,24M,3,Thesis Research,,TBA,1,1,0,0,0,0,Joshua Lee Phillips (P),01/17-05/04,TBA TBA,
,17437,CSCI,6640,2,24M,1,Thesis Research,,TBA,1,1,0,0,0,0,Zhijiang Dong (P),01/17-05/04,TBA TBA,
C,17526,CSCI,6640,3,24M,2,Thesis Research,,TBA,0,1,-1,0,0,0,Yi Gu (P),01/17-05/04,TBA TBA,
C,17604,CSCI,6640,4,24M,2,Thesis Research,,TBA,1,1,0,0,0,0,Cen Li (P),01/17-05/04,TBA TBA,
C,17626,CSCI,6640,5,24M,1,Thesis Research,,TBA,1,1,0,0,0,0,Joshua Lee Phillips (P),01/17-05/04,TBA TBA,
C,16509,CSCI,7350,1,24M,3,Data Mining,TR,01:00 pm-02:25 pm,2,4,-2,25,10,15,Cen Li (P),01/17-05/04,KOM 307,
