Sections Found,,,,,,,,,,,,,,,,,,,
MGMT-Management (MTSU & TN eC),,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,12468,MGMT,6660,D01,24M,3,Organization Development,,TBA,18,14,4,0,0,0,Jacqueline A Gilbert (P),01/17-05/04,TBA TBA,Distance Learning and College of Business Course Fee and Distance Education Fee-GR
NR,12605,MGMT,6680,1,24M,3,Seminar in Human Resources Management,T,06:00 pm-09:00 pm,20,14,6,0,0,0,Daniel L Morrell (P),01/17-05/04,BAS S273,College of Business Course Fee
C,14350,MGMT,6740,1,24M,3,Leadership and Motivation,M,06:00 pm-09:00 pm,18,18,0,0,0,0,Roy Earl Thomas (P),01/17-03/03,BAS S126,Accelerated 1 Part of term and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,14351,MGMT,6740,2,24M,3,Leadership and Motivation,T,02:40 pm-05:40 pm,18,7,11,0,0,0,Roy Earl Thomas (P),01/17-03/03,BAS S273,Accelerated 1 Part of term and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,14352,MGMT,6740,3,24M,3,Leadership and Motivation,,TBA,18,17,1,0,0,0,Roy Earl Thomas (P),01/17-03/03,TBA TBA,Accelerated 1 Part of term and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
,,,,,,,,S,08:30 am-05:30 pm,,,,,,,Roy Earl Thomas (P),01/21-01/21,BAS S126,Accelerated 1 Part of term and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
,,,,,,,,S,08:30 am-05:30 pm,,,,,,,Roy Earl Thomas (P),02/04-02/04,BAS S126,Accelerated 1 Part of term and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
,,,,,,,,S,08:30 am-01:30 pm,,,,,,,Roy Earl Thomas (P),02/25-02/25,BAS S126,Accelerated 1 Part of term and College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
C,15381,MGMT,6750,D01,24M,3,Business Ethics,,TBA,18,19,-1,0,0,0,M Jill Austin (P),01/17-05/04,TBA TBA,Distance Learning and Health Care Mgt Grad Cert and College of Business Course Fee and Distance Education Fee-GR
NR,15814,MGMT,6770,1,24M,3,International Management,R,06:00 pm-09:00 pm,25,7,18,0,0,0,Sesan Kim Sokoya (P),01/17-05/04,BAS S277,College of Business Course Fee and Credit from 4-Year College and Upper-Division Work
NR,15382,MGMT,6800,1,24M,3,Applied Management Project,W,06:00 pm-09:00 pm,15,9,6,0,0,0,Daniel L Morrell (P),01/17-05/04,BAS S273,College of Business Course Fee
