AIR
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
LRC
    0   17   17   45   61   61   79  105  140 1379 1357  131  131  131   97   62   62   34   34   18   18   18   18   18
   76   83   83  104  104  104  122  158  227  227  762  711  711  685  621  609  609  602  602  581  581  581  581  581
    0   17   17   59   75   75   93  131  181 1420 1383  231  231  177  123   88   76   34   34   18   18   18   18   18
   76   83   83  104  104  104  122  177  246  246  781  730  730  704  640  628  609  602  602  581  581  581  581  581
    0    0    0    0    0    0    0   41  130  169  129   56   56   56   18   18   18   18   18   18   18   18   18   18
M02
    0    0    0    0    0    0    0    0    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8
    0   10   10   10   10   10   10   10   10   19   19   19   19   10   10   10   10    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0   10   10   10   10   10   10   10   10   19   19   19   19   10   10   10   10    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
M1A
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
M2A
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
